1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1428,661,3,1,991,1,1428,480,3,2007,1428,3,11639,95,218,120,5,7,1428,2007,2008,182000
1125,678,2,3,631,5,410,352,1,1977,1125,2,7200,72,255,39,6,6,1041,1976,1976,125000
1008,1336,2,1,486,4,522,275,1,1954,1008,2,11425,75,169,40,6,5,1008,1954,1954,137000
1630,924,3,4,348,1,1622,860,2,2008,1630,4,10226,61,270,42,5,8,1622,2008,2008,295493
864,864,3,1,503,3,361,673,2,2003,1728,3,8791,64,340,56,5,6,864,2003,2003,207500
1211,720,3,1,250,4,210,322,3,1968,1211,2,8250,55,184,63,5,5,952,1968,1968,134000
1040,550,2,1,369,2,671,286,2,1959,1040,2,7560,70,174,40,5,5,1040,1959,1959,133700
1707,850,2,1,222,1,1686,511,2,1981,1707,2,16669,58,653,64,6,8,1686,1981,1981,228000
955,808,3,1,600,1,935,462,3,1998,1632,2,9084,63,216,28,5,7,935,1998,1998,176500
1392,551,3,1,1302,1,90,528,1,1957,1392,2,11341,116,180,24,6,5,1392,1957,1996,121500
1319,668,3,1,428,4,1141,270,1,1953,1319,2,10634,79,94,20,6,5,608,1953,1953,123000
742,742,3,1,1300,1,742,390,3,2005,1484,3,12589,149,336,24,5,6,742,2005,2005,174000
971,714,3,4,523,5,448,300,1,1969,971,2,9920,69,138,48,6,5,971,1969,1969,128500
1062,702,3,3,539,5,490,539,2,1976,1062,2,11333,70,284,150,5,6,1029,1976,1976,146800
980,456,4,4,945,3,1226,467,0,1975,980,2,9400,35,250,74,5,6,945,1975,1975,127500
1405,1259,2,1,425,1,1405,478,2,2003,1405,3,3136,56,163,36,5,7,1405,2003,2003,171750
959,712,3,1,786,6,173,472,3,2000,1671,2,10852,58,442,38,5,6,959,2000,2000,173000
1074,798,3,1,788,5,268,495,2,1975,1074,2,10140,78,664,88,6,5,1056,1975,1975,153500
1547,720,2,0,1810,0,278,672,1,1979,2320,2,14762,90,60,144,6,5,707,1948,2007,169000
918,857,2,1,685,1,918,264,1,1979,918,2,7892,55,584,63,5,6,918,1979,1979,99500
1437,895,3,4,1157,5,280,528,2,1976,1437,3,10768,90,38,21,8,5,1437,1976,2004,218000
1069,783,2,1,360,5,709,440,2,1977,1069,2,4043,53,443,55,5,6,1069,1977,1977,127500
829,727,4,1,298,3,429,441,3,1968,1556,2,11700,78,361,46,6,6,727,1968,1968,154000
824,1070,4,1,624,6,193,510,2,2002,1894,3,11316,80,44,40,5,7,817,2002,2003,214900
1973,798,3,3,144,1,1935,895,3,2006,1973,3,14226,110,375,45,5,8,1935,2006,2006,395000
1898,1080,5,1,547,1,710,564,3,1961,2978,3,11275,96,300,75,7,7,710,1967,2007,242000
848,1080,1,3,662,6,186,420,2,2004,848,3,4438,59,205,42,5,6,848,2004,2004,149000
804,670,3,1,247,1,384,400,3,1995,1474,2,8530,92,22,72,5,7,384,1995,1996,168500
1056,601,3,1,480,4,108,260,1,1954,1056,2,9250,80,180,30,7,5,1056,1954,2005,139400
902,734,2,3,301,4,239,484,1,1983,902,2,8885,24,171,20,5,5,864,1983,1983,131000
1032,703,3,3,605,5,427,564,1,1978,1032,2,10395,65,233,24,6,6,1032,1978,1978,148000
1077,1208,2,1,660,1,961,338,1,1920,1077,2,8967,60,183,59,2,5,961,1920,1998,67000
1235,1177,2,1,600,3,635,480,1,1961,1235,2,8500,85,203,166,3,5,1235,1961,1961,98600
1442,1104,3,2,738,6,172,719,3,1990,1442,3,10357,114,14,244,5,7,910,1990,1991,179900
483,504,2,1,387,5,96,264,1,1971,987,2,1680,21,232,234,5,6,483,1971,1971,85400
1004,896,2,4,975,6,162,504,1,1977,1004,2,10530,78,90,90,5,6,975,1977,1977,135000
1006,766,3,1,288,6,718,451,0,1959,1006,2,9000,93,210,24,3,5,1006,1959,1959,80000
936,780,6,1,210,3,570,440,0,1912,1716,1,5687,55,70,184,6,5,780,1912,2000,135900
860,551,3,1,1904,1,860,565,2,2004,1720,3,11645,89,381,70,5,7,860,2004,2004,196500
960,846,2,1,250,5,710,308,1,1997,960,1,6000,50,335,90,4,4,960,1920,1973,108500
1604,862,3,1,1334,6,270,660,2,2006,1604,3,8814,68,180,110,5,7,1604,2006,2006,220000
2217,1175,4,4,351,5,1043,621,1,1970,2217,3,15865,95,160,207,6,8,2217,1970,1970,268000
1844,880,3,3,1110,3,734,540,2,1969,1844,3,16381,42,312,73,5,6,1844,1969,1969,223000
799,772,3,1,495,1,799,380,2,1993,1571,2,7837,59,284,40,7,6,799,1993,1994,178000
1479,439,3,1,1200,1,1468,577,2,1999,1479,3,9382,93,125,25,5,7,1468,1999,2000,191000
1619,167,3,4,1249,5,103,529,3,1965,1786,2,164660,60,108,102,6,5,1499,1965,1965,228950
1632,765,3,1,620,3,832,338,2,1958,1632,2,9600,80,183,282,6,6,1240,1958,1988,139000
866,902,3,3,20,6,846,578,2,2007,1768,3,10769,68,263,105,5,8,866,2007,2007,212000
1096,518,3,2,75,4,230,299,3,1969,1096,2,15870,100,100,32,5,5,1096,1969,1969,138800
1236,857,3,1,697,1,791,542,3,1986,2093,2,20544,46,123,63,6,7,791,1986,1991,215000
660,688,3,1,512,4,148,453,2,1966,1348,2,7590,69,266,108,5,6,660,1966,1966,155000
728,728,3,3,648,6,80,410,3,2005,1456,3,8199,63,340,18,5,7,728,2005,2005,189000
1600,720,2,4,1277,4,207,319,2,1957,1600,2,16321,47,84,258,6,5,1484,1957,1997,207500
1700,809,3,3,340,6,1342,544,2,2003,1700,3,9135,70,120,23,5,6,1682,2003,2003,200000
808,785,3,1,1300,1,808,389,2,1993,1593,2,9636,60,456,40,5,6,808,1992,1993,178000
1363,797,2,1,650,4,178,288,1,1951,1363,2,14559,75,70,42,7,5,1008,1951,2000,164900
855,586,3,1,311,5,544,440,1,1978,1441,2,2289,24,220,285,6,6,855,1978,1978,148500
1710,720,2,4,1400,4,310,866,2,2007,1710,3,13891,107,436,102,5,8,1710,2007,2008,372402
1222,888,3,1,695,6,253,463,2,1994,2110,3,8880,60,252,130,5,7,948,1994,2002,205000
725,754,3,1,533,6,192,475,2,1976,1479,3,13517,43,289,44,8,6,725,1976,2005,130500
767,240,1,3,584,6,410,367,3,1998,767,2,4058,34,182,40,5,7,723,1998,1998,133000
664,1088,3,3,554,6,100,426,2,2006,1496,3,17104,58,114,24,5,7,654,2006,2006,179665
1567,1208,1,3,1154,6,366,648,3,2006,1567,4,3982,53,336,35,5,8,1520,2006,2006,264561
1148,898,2,2,210,2,219,308,1,1952,1148,2,6420,57,216,170,7,5,980,1952,1952,123500
1120,850,3,2,322,1,1085,753,3,2006,1970,4,11065,86,788,74,5,8,1085,2006,2006,281000
1453,1357,4,1,482,6,971,750,2,1990,2810,3,9572,66,336,100,5,8,1453,1990,1990,302000
1470,596,4,1,986,6,484,696,2,1998,2630,3,9200,80,473,66,5,8,1470,1998,1998,315000
1105,1169,5,1,443,3,662,480,3,1960,2274,2,11600,80,361,74,5,5,1105,1960,1960,154300
1261,462,3,1,662,5,599,433,2,1958,1261,2,9120,76,144,65,6,6,1261,1958,1958,163000
1486,1312,3,1,637,4,849,480,3,1968,1486,2,9937,75,365,100,7,5,1486,1964,1999,167000
773,605,2,1,570,1,203,240,1,1953,773,2,7677,57,76,84,5,5,773,1953,1953,110000
1537,748,3,1,871,5,1319,462,2,1962,1537,3,8400,80,237,36,9,6,1319,1962,2005,174000
866,913,3,3,381,1,866,546,2,1998,1779,3,10400,80,104,36,5,7,866,1998,1998,197900
1225,1174,3,1,569,5,381,538,0,1959,1225,2,9320,77,340,62,5,4,950,1959,1959,128950
848,992,1,3,659,6,189,420,3,2003,848,3,4435,36,170,172,5,6,848,2003,2003,131500
780,596,3,1,871,1,780,198,1,1937,1376,2,8600,50,381,36,6,6,780,1937,2009,119500
742,729,3,1,381,6,348,440,1,1999,1471,2,3230,34,894,24,5,6,729,1999,1999,172500
869,1518,2,1,1173,1,440,216,0,1923,869,1,5900,51,112,22,7,4,440,1923,1958,85500
729,729,2,1,419,6,310,440,1,1999,1458,2,3230,34,1129,32,5,6,729,1999,1999,176000
894,1151,3,1,762,5,102,440,1,1974,894,2,13350,100,340,8,5,5,864,1974,1974,142500
885,833,3,1,821,1,832,427,3,1998,1718,2,10141,74,40,94,5,7,832,1998,1998,185000
1701,884,3,4,1390,5,200,611,3,1975,1701,2,16647,34,144,54,5,5,1390,1975,1981,171000
864,1104,3,1,600,4,264,576,1,1980,864,2,12735,60,176,68,5,4,864,1972,1972,111250
1094,761,3,1,334,1,528,512,2,1976,1855,2,9600,80,360,100,7,6,528,1976,1994,187000
1651,829,3,1,1398,5,816,616,3,1986,1651,2,12416,47,132,35,5,6,1606,1986,1986,184000
612,612,3,3,2188,1,612,528,2,2009,1224,3,3951,40,76,234,5,6,612,2009,2009,164500
928,754,3,1,308,3,620,288,3,1957,928,2,6000,50,116,16,6,5,928,1957,1957,112500
372,720,3,0,371,0,149,240,0,1930,1092,1,5600,70,109,45,5,4,725,1930,1984,55000
832,809,3,1,16,2,712,546,1,1925,1641,4,9600,60,921,182,7,7,728,1925,1990,178000
708,708,3,1,404,5,304,776,2,1968,1416,2,11700,90,420,169,6,6,708,1968,1968,179900
1058,846,3,3,546,6,512,736,3,2003,1904,4,10927,74,280,60,5,8,1058,2005,2005,275000
936,319,2,1,248,4,448,308,3,1956,936,2,5868,74,72,170,7,5,936,1956,2000,129000
716,840,3,1,81,6,23,452,3,1980,1556,2,1950,24,90,192,6,6,716,1980,1980,151000
864,741,2,1,120,2,744,400,1,1951,864,2,19138,140,205,192,5,4,864,1951,1951,141000
1654,1296,3,1,986,6,668,900,1,2002,1654,3,8125,60,295,136,5,7,1654,2002,2002,230000
1416,896,3,1,524,1,816,576,1,2007,1416,3,25339,60,456,40,7,5,816,1918,2007,112000
1268,1097,3,2,1163,6,89,856,2,1999,2365,3,9430,82,673,128,5,8,1252,1999,1999,337000
1067,406,2,1,442,4,625,436,1,1996,1067,3,9600,60,274,36,7,4,1067,1950,1995,128000
1318,584,4,0,256,0,467,539,1,1978,1902,2,8930,68,90,210,5,6,1188,1978,1978,112000
1557,862,2,4,507,1,1374,420,3,2003,1557,3,3196,34,18,20,5,7,1374,2003,2004,234000
1195,644,4,1,716,1,1195,486,3,1998,1839,2,16770,58,30,81,5,7,1195,1998,1998,221000
