1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1381,545,3,No,982,ALQ,179,676,None,1972,1381,Gd,9360,78,160,36,7,6,1161,1972,2006,197500
864,625,3,No,398,ALQ,317,720,RFn,1980,864,Gd,7200,60,270,25,8,5,864,1950,2002,129000
965,1070,3,No,641,BLQ,187,300,Unf,1979,965,TA,7800,60,240,20,5,5,828,1965,1965,119900
768,432,2,Av,660,ALQ,108,396,Fin,1974,768,TA,7200,60,208,54,8,5,768,1972,2003,133900
1168,800,2,Av,562,GLQ,29,530,RFn,1969,1968,TA,11075,78,232,189,4,5,784,1969,1969,172000
980,836,4,Gd,945,Unf,288,576,None,1975,980,TA,9400,35,250,22,5,6,945,1975,1975,127500
979,979,4,No,484,Rec,495,492,Unf,1946,1958,TA,7136,82,423,20,6,6,979,1946,1993,145000
561,668,2,No,285,ALQ,276,462,Fin,1980,1229,TA,1300,24,16,101,6,6,561,1980,1980,124000
1057,761,3,No,417,Rec,640,576,Fin,1977,1057,TA,7420,70,168,26,5,5,1057,1962,1962,132000
1337,1479,3,Mn,699,GLQ,638,531,RFn,2003,1337,Gd,8450,65,116,39,5,7,1337,2003,2003,185000
696,720,3,No,604,ALQ,92,484,Unf,1999,1416,Gd,2572,24,128,44,5,7,696,1999,1999,155000
858,620,2,Gd,696,BLQ,162,500,None,1958,858,TA,7207,50,115,40,7,5,858,1958,2008,116500
1542,1330,4,No,896,ALQ,434,619,Fin,1977,2872,TA,12227,65,424,282,7,6,1330,1977,1995,272000
804,744,3,No,556,Unf,248,440,Unf,1976,1548,Gd,2308,24,108,50,6,6,804,1976,1976,155000
1800,941,2,No,706,Unf,1800,702,Fin,2007,1800,Ex,11923,122,40,136,5,9,1800,2007,2007,239000
824,1070,4,No,624,GLQ,193,510,Unf,2002,1894,Gd,11316,80,44,40,5,7,817,2002,2003,214900
783,701,3,No,544,Unf,783,393,Fin,2005,1484,Gd,10237,65,255,72,5,6,783,2005,2007,178900
976,332,2,No,428,Rec,300,256,Unf,1940,1308,TA,9600,130,216,70,7,5,728,1940,1972,160000
1098,756,3,No,902,ALQ,196,260,Unf,1955,1098,TA,7390,120,151,128,7,5,1098,1955,1955,135000
600,840,3,No,513,Unf,600,482,None,1910,968,TA,5925,50,870,27,6,3,600,1910,2004,37900
1095,698,2,Gd,513,ALQ,75,264,Fin,1958,1095,TA,10382,75,105,192,5,6,588,1958,1958,140000
720,472,4,No,543,Unf,720,390,None,1949,1192,TA,10800,60,85,20,4,4,720,1949,1995,135000
764,862,2,No,567,GLQ,197,474,RFn,2003,1626,Gd,2268,36,106,27,5,7,764,2003,2004,173000
918,832,2,No,668,Unf,918,264,Unf,1979,918,TA,7892,55,196,247,5,6,918,1979,1979,99500
1428,804,3,No,616,Unf,1428,480,Fin,2007,1428,Gd,11639,95,260,120,5,7,1428,2007,2008,182000
1136,883,3,No,1361,Unf,728,532,Unf,1997,2019,Gd,11414,60,240,135,8,7,728,1910,1993,167500
673,709,3,No,641,GLQ,32,490,Unf,2000,1382,Gd,2651,130,218,50,5,7,673,2000,2000,165000
869,840,2,No,412,Unf,440,565,None,1923,869,Fa,5900,51,122,34,7,4,440,1923,1958,85500
1241,798,1,No,1106,GLQ,135,569,RFn,2007,1241,Gd,4274,35,1115,116,5,7,1241,2006,2007,199900
894,896,3,No,552,Unf,342,400,Unf,1999,894,TA,9450,68,16,80,5,4,894,1954,1954,110000
1121,702,3,No,651,Rec,470,480,Unf,1963,1121,TA,8816,80,120,80,6,5,1121,1963,1963,139000
999,564,3,Av,867,ALQ,77,588,RFn,1961,999,Ex,12122,62,210,76,9,7,944,1961,2007,178400
1276,1336,4,No,854,GLQ,371,676,Fin,1998,2612,Gd,12203,98,975,47,5,8,1225,1998,1999,336000
1266,684,2,Av,504,Unf,1266,388,Fin,2007,1266,Gd,3182,43,16,16,5,7,1266,2007,2007,159895
1149,1141,4,Mn,660,Unf,1128,779,Unf,2002,2290,Gd,11250,60,110,72,5,8,1128,2002,2002,255900
1302,432,4,None,998,None,536,539,Unf,1977,1734,Gd,10125,75,143,63,5,5,1132,1977,1977,126000
1164,883,3,No,1040,ALQ,124,240,Unf,1950,1164,TA,10880,68,206,48,5,5,1164,1950,1986,125000
1001,634,2,No,138,Unf,485,255,Unf,1950,1635,Gd,5310,59,226,547,8,6,485,1910,2003,117000
1940,1177,3,Av,1646,GLQ,284,606,Fin,2010,1940,Ex,10159,83,450,95,5,9,1930,2009,2010,395192
1118,912,4,No,156,LwQ,692,551,Fin,1976,2030,Gd,12046,64,298,224,6,6,848,1976,1976,195000
778,798,3,No,932,Unf,770,614,RFn,2006,1576,Gd,8125,65,443,50,5,7,770,2006,2006,197000
1407,985,3,No,1074,GLQ,322,870,Fin,1997,2392,Gd,9452,82,423,70,5,8,1396,1997,1998,348000
916,826,4,No,216,BLQ,700,424,Unf,1925,1742,Gd,17671,121,424,169,9,8,916,1882,1986,168000
1020,831,3,Gd,536,BLQ,169,440,RFn,1964,1851,Gd,9760,80,340,42,8,6,822,1964,1993,187000
750,750,3,No,623,Unf,750,564,RFn,2005,1500,Gd,8846,68,260,35,5,6,750,2005,2006,173900
1718,672,3,Gd,1172,GLQ,528,786,Fin,2008,1718,Ex,12456,96,230,48,5,10,1700,2006,2007,337500
774,456,3,No,384,ALQ,363,305,Unf,1946,1230,TA,4712,51,170,57,7,4,747,1946,1979,121600
1050,1323,3,No,915,Rec,135,368,Unf,1961,1050,TA,10659,73,182,319,6,5,1050,1961,1961,136500
1442,742,2,No,484,Unf,1442,615,RFn,1970,1442,TA,11717,79,571,56,6,6,1442,1970,1970,185000
1077,625,3,No,165,Unf,1007,210,Unf,1922,1077,TA,9786,60,128,100,4,3,1007,1922,1987,91000
1208,612,2,Av,686,GLQ,501,632,RFn,2006,1208,Gd,6762,64,24,61,5,7,1187,2006,2006,206000
944,797,2,None,41,None,184,528,Unf,1956,944,Fa,10206,74,246,28,3,3,2109,1952,1952,82000
691,772,2,No,1163,Unf,691,216,Unf,1920,691,Ex,5400,60,104,20,6,5,691,1920,2005,86000
1574,843,3,No,24,GLQ,1550,824,RFn,2006,1574,Gd,11957,75,53,104,5,8,1574,2006,2006,232000
1680,482,4,No,570,Unf,1680,528,Unf,1976,1680,TA,11500,62,164,28,6,5,1680,1976,1976,136905
1504,896,1,No,16,GLQ,1330,457,Fin,2005,1504,Gd,3182,43,16,136,5,7,1346,2005,2006,181000
985,1096,3,Av,595,GLQ,390,328,Unf,1977,985,TA,8385,65,220,25,8,5,985,1977,1977,149900
1657,504,3,No,1237,LwQ,420,484,Unf,1970,1657,TA,12155,60,80,50,3,6,1657,1970,1970,163500
546,1242,3,No,273,BLQ,460,286,RFn,1970,1092,TA,2217,21,388,72,4,4,546,1970,1970,88000
1710,1067,3,Mn,250,Unf,1710,550,Fin,2004,1710,Gd,12118,43,108,48,5,7,1710,2004,2005,240000
1008,644,4,No,16,Unf,1008,299,None,1926,1522,TA,6000,60,426,66,5,5,1008,1926,2005,102000
720,551,3,No,216,Unf,720,312,Fin,1948,1271,TA,21286,115,126,35,5,5,720,1948,1971,135000
1664,439,4,None,550,None,208,622,None,1965,1664,TA,9825,75,260,16,5,5,1113,1965,1965,100000
900,602,3,No,284,Unf,602,180,Unf,1923,1502,Gd,10592,55,80,128,7,6,602,1923,1996,165000
1022,873,2,No,247,GLQ,310,280,Unf,1956,1022,TA,7200,60,120,30,4,5,1022,1910,2006,85000
1082,1349,2,No,336,BLQ,746,240,Unf,1948,1082,TA,11664,60,206,130,5,6,1082,1948,1976,119200
810,855,3,No,643,GLQ,167,528,Fin,2001,1665,Gd,8400,70,210,45,6,8,810,2001,2001,227000
1504,611,3,Gd,690,GLQ,814,478,Fin,1996,1504,Gd,11883,73,196,66,5,7,1504,1996,1996,203000
1360,836,1,Av,1036,GLQ,184,565,RFn,1984,1360,Gd,5814,30,108,72,5,8,1220,1984,1984,187500
802,670,3,No,588,Unf,384,402,RFn,1991,1472,Gd,10784,78,76,39,5,7,384,1991,1992,160000
1506,590,2,Gd,16,GLQ,1346,440,RFn,2005,1506,Gd,3013,43,145,20,5,7,1362,2005,2005,213490
1132,887,2,No,1024,GLQ,108,451,Fin,2005,1132,Gd,7024,60,126,64,5,4,1132,2005,2005,176000
1220,846,2,Av,684,GLQ,515,632,RFn,2006,1220,Gd,7406,64,84,54,5,7,1199,2006,2006,194000
912,336,2,No,324,LwQ,588,160,Unf,1957,1248,TA,9439,52,304,85,5,5,912,1930,1955,87000
1504,728,2,No,16,GLQ,1330,437,Fin,2005,1504,Gd,3182,43,14,20,5,7,1346,2005,2006,191000
2898,858,2,Av,1165,ALQ,132,665,Fin,1976,2898,Gd,15498,80,110,72,6,8,1565,1976,1976,287000
882,783,3,No,138,LwQ,276,461,Unf,1980,882,TA,7700,70,768,154,5,5,882,1972,1972,112500
1264,1051,3,No,697,Rec,571,461,Unf,1960,1264,TA,9300,73,324,170,5,5,1268,1960,1960,167500
1646,886,3,Gd,1513,GLQ,125,800,RFn,2008,1646,Gd,9520,71,338,44,5,8,1638,2007,2008,293077
968,408,3,No,368,Rec,359,240,Unf,1941,1376,TA,9492,79,99,88,5,5,768,1941,1964,105000
672,546,2,No,317,BLQ,355,264,Unf,1972,1218,TA,1680,21,281,28,7,6,672,1972,1972,118000
948,980,5,Mn,1390,Unf,686,624,None,1916,1928,TA,7082,60,236,93,8,5,686,1916,1995,160000
1687,998,5,No,523,GLQ,301,672,Fin,1970,3082,TA,15863,102,630,63,3,7,824,1920,1970,197000
1352,1168,5,No,1012,GLQ,326,796,RFn,1993,2520,Gd,14541,24,338,55,7,8,1338,1993,1993,310000
1654,1332,3,No,986,GLQ,668,900,Unf,2002,1654,Gd,8125,130,295,136,5,7,1654,2002,2002,230000
954,192,2,No,810,Unf,920,240,Unf,1938,954,Fa,6305,50,297,38,7,5,920,1938,2004,119750
845,880,3,None,883,None,832,290,Unf,1957,845,TA,11500,80,67,80,3,4,1437,1957,1957,84000
1620,1112,2,Gd,1022,GLQ,598,912,Fin,2008,1620,Ex,12898,89,70,98,5,9,1620,2007,2008,315500
1055,1208,3,No,733,Unf,1055,905,Fin,2001,2263,Gd,9240,100,396,45,5,8,1055,2001,2002,287000
798,546,3,No,394,Unf,546,216,None,1970,1344,TA,1533,21,280,92,6,4,546,1970,2008,97000
630,912,1,Av,509,GLQ,121,286,Unf,1970,630,TA,1477,21,270,63,4,4,630,1970,1970,80000
1803,566,3,No,168,Rec,284,484,RFn,1957,1803,TA,13125,88,67,57,4,5,1134,1957,2000,155000
800,832,4,No,400,GLQ,336,484,Unf,1966,1632,Gd,9130,160,252,40,8,6,800,1966,2000,173000
1306,732,1,Av,900,ALQ,406,624,Fin,2005,1306,Gd,5381,34,135,63,5,6,1306,2005,2005,196000
1532,797,4,No,1085,GLQ,390,514,Unf,1990,2329,Gd,11839,86,99,121,5,7,1475,1990,1990,262280
2524,1218,4,No,1104,ALQ,1420,542,Fin,1981,2524,Gd,9600,80,284,120,5,8,2524,1981,1981,278000
1733,840,4,None,824,None,466,452,Unf,1955,1733,TA,13680,120,567,32,5,3,896,1955,1955,139600
1992,876,4,Av,240,GLQ,1752,716,Fin,2005,2868,Ex,16056,85,208,108,5,9,1992,2005,2006,556581
990,1111,3,No,686,GLQ,304,672,Unf,1996,990,TA,9245,57,104,10,5,5,990,1994,1995,145000
1771,688,3,None,904,None,442,336,Unf,1960,1771,TA,21750,100,75,39,4,5,844,1960,2006,115000
930,880,2,None,600,Unf,204,308,Unf,1946,930,Gd,11100,60,120,46,7,4,1338,1946,2006,84900
1302,785,3,Av,210,Unf,1302,436,Fin,2007,1302,Gd,8993,73,76,22,5,7,1302,2007,2007,176485
1316,779,3,Av,788,BLQ,1316,440,Fin,2007,1316,Gd,11175,103,16,20,5,7,1316,2007,2007,200141
1127,850,4,No,442,Rec,374,540,RFn,1964,1977,TA,9500,100,272,52,6,6,816,1964,1978,165000
1526,779,4,Av,383,Rec,833,364,RFn,1957,1526,TA,8562,68,145,78,6,5,1216,1957,2002,144500
1091,898,3,Mn,932,GLQ,133,586,Fin,2002,1989,Gd,11367,90,210,60,5,8,1065,2002,2002,255000
1523,848,3,No,644,ALQ,549,478,Fin,1976,1523,TA,11361,104,160,150,5,6,1193,1976,1976,180000
1364,800,2,Av,659,GLQ,705,484,RFn,2005,1364,Gd,7052,43,240,36,5,7,1364,2005,2005,185850
979,871,3,No,595,GLQ,378,467,Fin,1994,1850,Gd,29959,80,340,98,6,7,973,1994,1994,248000
1130,1054,3,Av,936,GLQ,168,836,Fin,2008,2184,Ex,11308,96,154,102,5,9,1104,2008,2008,335000
1096,895,3,Mn,297,Rec,939,432,Unf,1977,1991,TA,11275,76,480,204,7,6,854,1932,1959,220000
1338,766,2,Mn,616,GLQ,722,582,Fin,2001,1338,Gd,4920,41,500,25,5,8,1338,2001,2001,213500
894,560,2,No,712,Unf,894,1248,RFn,1994,894,TA,18000,120,98,20,4,3,894,1935,2005,81000
1422,915,5,No,697,Unf,662,560,Unf,1945,2337,TA,13600,85,18,57,5,5,662,1900,1998,90000
1103,888,2,No,397,BLQ,706,440,RFn,1976,1103,Gd,6000,50,138,120,6,6,1103,1925,1980,110500
1154,550,3,Mn,740,BLQ,184,480,RFn,1966,1154,TA,11000,75,200,58,6,5,1154,1966,1966,154000
1306,954,3,Gd,1201,GLQ,105,533,Unf,1996,2260,Gd,14000,80,95,44,5,7,1306,1996,1997,328000
799,772,3,No,600,Unf,799,380,RFn,1993,1571,TA,7837,59,340,40,7,6,799,1993,1994,178000
798,813,4,Gd,674,GLQ,124,442,RFn,1964,1611,TA,9760,80,360,128,6,6,780,1964,1964,167900
1291,1230,5,No,837,ALQ,105,576,Unf,1973,2521,TA,3964,42,178,20,4,6,942,1973,1973,151400
893,748,2,No,220,ALQ,625,576,Unf,1985,893,Gd,9600,60,342,55,7,5,845,1949,2003,135000
1048,1281,3,No,586,BLQ,462,286,Unf,1956,1048,TA,10152,72,120,20,5,5,1048,1956,1956,135000
829,727,4,No,298,Rec,429,441,RFn,1968,1556,TA,11700,78,14,45,6,6,727,1968,1968,154000
1002,454,4,Mn,442,Unf,810,280,Unf,1954,1456,TA,7585,50,50,72,3,5,810,1948,1959,91500
698,728,3,No,535,BLQ,155,440,Fin,1977,1426,TA,7950,75,140,247,6,6,690,1977,1977,159500
1240,707,2,Av,104,Unf,1240,826,RFn,2006,1240,Gd,8556,74,196,93,5,7,1240,2006,2006,194000
960,780,3,No,410,BLQ,390,240,Unf,1940,1740,TA,13125,75,310,27,6,7,800,1940,1984,219500
1096,370,3,No,626,ALQ,170,566,RFn,1950,1466,Gd,10800,60,300,21,8,5,796,1936,1989,170000
1096,1538,3,Mn,75,BLQ,230,299,Fin,1969,1096,TA,15870,80,320,32,5,5,1096,1969,1969,138800
848,778,3,Mn,662,GLQ,186,420,RFn,2004,848,Gd,4435,37,169,39,5,6,848,2004,2004,155900
990,920,3,No,495,GLQ,495,299,Unf,1996,990,TA,8775,65,442,64,5,5,990,1994,1994,126000
1258,896,3,No,656,ALQ,602,528,Unf,1971,1258,Gd,11040,80,144,20,7,6,1258,1971,2004,145000
1040,358,3,No,824,ALQ,216,308,Fin,1963,1040,TA,7500,75,200,87,5,5,1040,1963,1963,133000
1459,1174,3,No,547,Unf,1459,527,RFn,2002,1459,Gd,8749,70,100,39,5,7,1459,2002,2002,192000
1251,840,3,No,553,ALQ,698,461,Fin,1964,1251,TA,8800,80,425,116,6,6,1251,1964,1964,160000
691,807,3,No,592,ALQ,99,409,Fin,1995,1498,TA,13031,78,210,44,5,6,691,1995,1996,187500
996,1194,2,Av,747,GLQ,189,564,Unf,1992,996,Gd,9069,73,284,78,6,6,936,1992,1992,147000
546,546,3,No,334,BLQ,212,286,RFn,1973,1092,TA,1974,73,146,96,5,4,546,1973,1973,83500
1082,871,3,Mn,539,Unf,1082,1043,RFn,2005,1953,Gd,10574,85,128,50,5,8,1082,2005,2006,252000
970,739,3,No,1277,Unf,970,380,Unf,2004,1709,Gd,2522,24,50,40,5,7,970,2004,2004,137500
1247,1218,1,No,1039,GLQ,208,550,Fin,2005,1247,Gd,3316,37,110,84,5,8,1247,2005,2005,197000
1040,831,2,None,883,None,658,400,Unf,1987,1040,TA,8544,60,86,40,4,3,864,1950,1958,92900
624,628,2,No,510,BLQ,90,462,Fin,1999,1252,Gd,2160,24,212,48,5,7,600,1999,2000,160000
1390,304,4,No,423,Rec,758,576,Unf,1925,1694,TA,8400,60,579,78,5,6,1181,1925,2004,136500
1200,729,1,Mn,661,GLQ,203,884,Unf,1977,1200,Gd,9230,71,166,64,8,5,864,1965,1998,146000
936,766,2,No,248,BLQ,448,308,Fin,1956,936,TA,5868,74,171,140,7,5,936,1956,2000,129000
1314,586,3,No,24,GLQ,1290,440,RFn,2006,1314,Gd,9317,78,1115,22,5,6,1314,2006,2006,176432
773,582,3,No,611,Unf,684,583,None,1914,1355,Gd,6882,60,132,64,7,6,684,1914,2006,127000
1088,840,2,No,619,Unf,1074,461,RFn,1987,1088,Gd,3696,58,66,74,5,8,1074,1986,1986,170000
757,567,3,No,672,BLQ,732,240,Unf,1936,1324,TA,6000,50,435,72,6,4,672,1936,2005,128000
1601,1015,3,No,704,ALQ,567,478,RFn,1978,1601,TA,11880,82,206,42,5,7,1271,1978,1978,157000
438,739,1,No,290,Rec,110,246,Unf,1930,438,Fa,8400,60,528,36,5,2,290,1920,1965,60000
950,1080,3,No,412,BLQ,251,280,Unf,1981,950,TA,9758,61,208,39,5,5,950,1971,1971,119500
1134,833,2,No,588,ALQ,422,254,Unf,1960,1134,TA,7000,70,45,16,7,5,1010,1960,2002,135000
1194,504,3,Mn,655,ALQ,1288,539,Fin,1954,1194,TA,8910,79,42,45,6,6,655,1959,1959,159500
630,672,3,No,733,Unf,630,440,Unf,1970,1302,TA,2016,24,304,102,5,5,630,1970,1970,106000
1500,844,3,Av,1032,GLQ,431,712,RFn,1994,2622,Gd,12256,98,362,32,5,8,1463,1994,1995,325000
1442,408,3,Mn,738,GLQ,172,719,Fin,1990,1442,Gd,10357,114,76,244,5,7,910,1990,1991,179900
887,1134,3,No,662,Unf,868,422,RFn,2006,2021,Gd,23257,168,260,100,5,7,868,2006,2006,274725
948,742,3,No,821,Unf,924,463,RFn,2000,1690,TA,8063,110,136,48,5,6,924,2000,2000,181000
1836,1243,3,Mn,1039,GLQ,797,862,Fin,2004,1836,Gd,11362,107,42,185,5,8,1836,2004,2005,280000
773,885,3,No,219,GLQ,554,431,Fin,1995,1658,TA,8000,80,80,84,5,6,773,1995,1996,188000
1098,866,4,No,403,Unf,400,483,RFn,1976,1964,TA,10480,80,660,69,6,7,803,1976,1976,205000
816,1031,2,No,708,GLQ,108,308,Unf,1957,816,TA,7100,73,510,93,7,5,816,1957,1957,129900
1008,748,2,No,643,BLQ,365,240,Unf,1953,1008,Gd,8923,66,206,18,7,5,1008,1953,2006,134500
833,1281,2,No,415,Rec,418,326,Unf,1955,833,Gd,5400,90,425,35,7,5,833,1954,2000,117000
1734,769,3,No,1004,GLQ,730,928,Unf,2007,1734,Ex,12085,93,328,96,5,8,1734,2007,2007,318000
779,640,3,No,353,GLQ,55,527,Fin,2002,1419,Gd,7750,74,246,341,5,8,408,2002,2002,184100
894,886,3,No,702,BLQ,192,450,RFn,1967,894,Gd,9764,57,16,46,7,5,894,1967,2003,130000
1021,580,2,No,623,Unf,533,300,RFn,1958,1601,TA,13825,85,209,34,6,5,533,1958,1987,140000
1040,785,3,No,369,LwQ,671,286,RFn,1959,1040,TA,7560,70,76,287,5,5,1040,1959,1959,133700
1012,560,2,No,620,Unf,1012,308,Unf,1920,1012,TA,8263,59,123,22,5,6,1012,1920,1985,118400
1552,571,3,Av,24,GLQ,1528,782,Unf,2005,1552,Gd,10084,84,196,20,5,7,1552,2005,2006,212900
960,716,3,No,392,Unf,672,288,Unf,1956,960,TA,8926,78,335,144,3,4,672,1956,1956,112000
698,445,2,No,296,Unf,698,577,None,1947,698,TA,9405,50,554,200,9,5,698,1947,2008,118000
812,670,3,No,522,Unf,384,392,Fin,1992,1482,Gd,9125,48,170,25,5,7,384,1992,1992,163900
1005,1129,2,No,575,Unf,1005,672,Unf,1977,1005,Fa,10434,60,312,68,5,4,1005,1955,1955,115000
1555,586,2,No,167,Unf,1373,660,Fin,2007,1555,Gd,3684,53,130,20,5,7,1373,2007,2007,174000
1530,761,3,Av,1300,GLQ,230,630,Fin,2004,1530,Gd,14572,182,94,36,5,7,1530,2004,2004,259000
847,1112,4,Av,1082,Unf,847,434,Fin,2004,1959,Gd,11796,59,350,48,5,7,847,2004,2005,215000
936,1070,2,Gd,936,GLQ,616,672,Unf,1980,936,TA,7200,60,180,150,5,5,936,1980,1980,140000
1328,653,4,No,622,BLQ,500,576,Unf,1981,1981,Gd,7804,65,287,44,3,4,1122,1928,2002,135000
974,523,3,Mn,212,BLQ,762,276,None,1991,974,TA,10712,63,150,28,5,5,974,1991,1992,93500
1178,1032,5,Mn,1464,Unf,1008,205,Unf,1930,2210,Fa,9900,90,80,48,4,6,1008,1880,1996,117500
1142,878,3,No,584,GLQ,544,466,RFn,1995,2020,Gd,9828,80,350,155,5,8,1128,1995,1995,239500
916,684,3,Av,24,Unf,916,460,Fin,1997,1600,TA,8773,57,148,38,5,6,916,1997,1997,169000
986,252,2,No,685,Unf,960,180,Unf,1926,986,TA,6180,60,438,128,5,6,960,1926,1992,102000
1032,220,3,No,280,BLQ,752,288,Unf,1950,1252,TA,9600,80,110,80,5,6,1032,1950,1969,119000
780,240,2,No,197,Unf,780,440,None,1875,1020,TA,6342,54,226,64,8,5,780,1875,1996,94000
1567,884,2,Gd,1567,ALQ,797,714,RFn,1977,1567,Gd,9819,51,178,32,5,6,1567,1977,1977,196000
1167,252,3,No,645,BLQ,270,495,Unf,1972,1167,TA,8731,98,305,72,5,5,915,1920,2008,144000
952,808,2,Mn,852,ALQ,100,840,Unf,1988,952,TA,7350,60,72,100,7,5,952,1951,1951,139000
1088,780,4,No,381,ALQ,399,484,Unf,1976,1868,Gd,10304,72,44,96,7,5,780,1976,1976,197500
1466,1362,4,Gd,1150,GLQ,316,1052,RFn,2006,2828,Gd,9965,77,340,144,5,8,1466,2006,2007,424870
1006,855,3,No,288,GLQ,718,786,None,1959,1006,TA,9000,41,388,24,3,5,1006,1959,1959,80000
672,252,2,No,348,BLQ,324,280,Unf,1941,924,Fa,12180,60,621,38,4,4,672,1941,2006,80000
1042,534,3,No,500,Unf,1042,225,Unf,1928,1576,TA,6240,52,18,55,6,5,1042,1928,1961,149000
1298,798,3,No,1258,GLQ,40,403,Fin,1985,1298,Gd,11200,60,85,26,5,6,1298,1985,1985,180000
860,704,3,No,275,Rec,429,234,Unf,1941,1564,Fa,12000,75,360,40,7,7,704,1941,1984,174500
572,539,2,No,763,Unf,572,288,Unf,1982,1111,TA,5700,24,480,160,7,7,572,1926,1997,116900
832,650,3,No,624,ALQ,26,324,Unf,1930,1482,TA,9000,50,351,51,9,7,650,1920,1988,143000
932,709,2,No,552,Unf,932,306,Unf,1950,932,Gd,8280,57,360,144,5,6,932,1950,1990,124000
1466,748,3,No,176,GLQ,1290,528,Fin,1959,1466,Fa,17755,134,132,140,4,5,1466,1959,1959,149900
1811,677,2,No,296,ALQ,230,470,Fin,1956,1811,Ex,14115,90,266,41,7,6,1073,1956,2004,230000
816,1259,2,Av,538,None,278,432,Unf,2002,816,TA,5890,74,180,25,8,6,816,1930,2007,120500
902,918,4,Gd,454,ALQ,410,492,Unf,1965,1820,Gd,13700,21,288,84,6,7,864,1965,1988,201800
1437,790,3,Gd,1157,ALQ,280,528,RFn,1976,1437,Gd,10768,90,412,21,8,5,1437,1976,2004,218000
1265,550,3,Gd,633,ALQ,586,502,RFn,1965,1265,Gd,9350,85,335,92,8,5,1219,1965,1999,179900
1314,678,2,No,904,GLQ,410,626,Unf,2008,1314,Gd,5001,34,166,62,5,7,1314,2007,2008,230000
1580,915,3,No,399,Unf,1580,830,RFn,2008,1580,Gd,11932,92,186,24,5,8,1580,2007,2008,235128
943,933,4,No,442,ALQ,459,540,RFn,1974,1876,Gd,9120,76,270,69,6,6,901,1974,1974,185000
855,601,3,No,311,GLQ,544,440,Unf,1978,1456,TA,2280,24,16,50,5,6,855,1978,1978,146000
1640,1060,3,No,728,BLQ,568,924,Unf,1993,1640,Gd,14778,66,72,20,7,6,1296,1954,2006,224000
894,797,3,No,492,BLQ,402,450,Fin,1968,894,TA,8724,109,82,166,5,5,894,1968,1968,129000
1258,602,0,Av,1198,LwQ,815,400,Unf,1969,1258,TA,12900,60,450,54,4,4,1198,1969,1969,108959
1432,985,2,Gd,680,ALQ,289,588,Unf,1978,1432,Gd,16157,92,90,180,7,5,1360,1978,1978,194000
1502,826,3,No,712,Unf,1502,644,RFn,2009,1502,Gd,9541,79,268,114,5,7,1502,2009,2009,233170
1694,896,3,Av,686,Unf,1694,776,Unf,2008,1694,Gd,10475,64,72,33,5,8,1694,2008,2008,245350
959,712,3,No,786,GLQ,173,472,Fin,2000,1671,TA,10852,58,975,38,5,6,959,2000,2000,173000
1236,872,4,No,626,Rec,501,540,Unf,1935,2108,Gd,13728,120,340,78,7,6,1127,1935,1986,235000
1831,1796,4,Gd,1387,GLQ,543,807,Fin,1995,3627,Gd,35760,118,1378,76,5,10,1930,1995,1996,625000
1118,568,3,Av,522,ALQ,574,358,Fin,1977,1118,TA,9880,76,554,52,6,6,1096,1977,1977,171000
1261,1440,3,No,662,ALQ,599,433,RFn,1958,1261,TA,9120,76,148,184,6,6,1261,1958,1958,163000
625,625,2,No,248,Unf,625,625,Fin,2006,1250,Gd,4017,35,348,54,5,7,625,2006,2007,171900
1636,971,3,No,152,Rec,977,240,RFn,1946,3086,Ex,18030,138,1115,200,6,5,1598,1946,1994,200500
1170,1175,4,No,503,Rec,449,360,Unf,1932,2345,TA,16560,80,145,214,8,6,952,1932,2004,239000
2129,743,4,No,700,GLQ,983,541,Fin,1992,2872,Gd,10678,85,337,33,5,8,1683,1992,2000,285000
923,728,3,No,658,ALQ,218,264,Unf,1984,923,TA,6951,37,116,172,5,5,876,1984,1985,119500
818,406,3,No,468,Rec,350,210,Unf,1926,1224,TA,3950,85,138,32,8,6,818,1926,2004,115000
820,523,3,No,196,Unf,731,186,Unf,1921,1343,TA,7681,54,120,154,6,5,731,1921,1951,154900
1124,482,3,None,938,LwQ,700,460,None,1954,1124,TA,8335,77,272,36,5,5,1580,1954,1954,93000
1298,1216,4,No,1216,LwQ,434,693,Fin,1990,2514,TA,11170,50,120,44,5,7,1216,1990,1991,250000
1652,709,2,Gd,1480,GLQ,120,482,RFn,2008,1652,Gd,5587,64,186,53,5,8,1600,2008,2008,392500
2411,2065,4,Av,2096,GLQ,300,813,Fin,1996,4476,Ex,15623,160,184,78,5,10,2396,1996,1996,745000
1130,1157,2,No,821,Unf,299,720,Unf,1970,1130,TA,10800,60,100,26,6,5,1120,1920,1973,120000
1572,1028,3,Gd,1159,Rec,413,995,RFn,1963,1572,TA,35133,50,226,263,4,5,1572,1963,1963,186700
949,272,4,No,392,BLQ,392,392,Unf,1965,1221,TA,9738,60,760,25,7,5,784,1924,2002,104900
1014,685,3,Mn,440,BLQ,538,420,Unf,1920,1699,TA,10615,107,289,74,5,3,978,1900,1970,95000
1624,1194,2,No,1456,GLQ,168,757,RFn,1994,1624,Gd,12461,89,74,114,5,8,1624,1994,1995,262000
